0.018683	0.018683	0.018683	-0.084398	0.861741	1.037320	0.660314	0.273726	0.018683	0.018683	0.018683	0.018683	
0.018683	0.018683	0.018683	0.643751	1.274713	1.199906	0.359146	0.018683	0.018683	0.018683	0.018683	0.018683	

0.053568	0.053568	0.053568	0.053568	0.053568	0.053568	0.053568	0.053568	0.053568	0.053568	0.053568	0.053568	
0.053568	0.382056	0.916469	0.905536	0.454156	0.115010	0.053568	0.053568	0.053568	0.053568	0.053568	0.053568	
0.053568	0.623591	1.278461	1.326435	1.244957	1.240450	1.249364	1.249364	1.219714	0.756223	0.167112	0.053568	
0.053568	0.421511	0.358495	0.043348	0.161023	-0.175156	-0.322813	-0.109663	0.438131	0.063459	-0.112471	0.053568	
0.053568	-0.056283	-0.336294	-0.358846	-0.347073	-0.397003	-0.538698	0.621040	0.673887	-0.269490	0.222461	0.053568	
0.053568	0.053568	0.053568	0.053568	0.053568	0.053568	0.640670	1.122862	0.141454	0.055735	0.292249	0.053568	
0.053568	0.053568	0.053568	0.053568	0.053568	0.181833	1.086664	0.815861	-0.857407	0.371399	0.162025	0.053568	
0.053568	0.053568	0.053568	0.053568	0.073687	0.818451	1.187310	-0.099055	0.173886	0.355643	0.053568	0.053568	
0.053568	0.053568	0.053568	0.053568	0.298841	1.424375	1.027940	-0.685053	0.352166	0.126113	0.053568	0.053568	
0.053568	0.053568	0.053568	0.176641	1.339330	1.245131	-0.762103	0.351591	0.361319	0.053568	0.053568	0.053568	
0.053568	0.053568	0.053568	0.634855	1.243040	0.536605	-0.148108	0.349313	0.097345	0.053568	0.053568	0.053568	
0.053568	0.053568	0.053568	0.773193	0.791934	-0.762547	0.107339	0.110957	0.053568	0.053568	0.053568	0.053568	

-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	
-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	
-0.139520	0.141290	0.518535	-0.260064	-0.406584	-0.364657	-0.302986	-0.297612	-0.353855	-0.230472	-0.164957	-0.139520	
-0.139520	0.128655	0.382165	-0.395755	-0.401453	-0.281718	-0.242175	-0.297760	-0.254747	-0.580804	-0.366920	-0.139520	
-0.139520	0.061007	0.214393	-0.238927	-0.137258	-0.383150	-0.424123	-0.515757	0.062818	-1.048098	-0.394708	-0.139520	
-0.139520	-0.139520	-0.139520	-0.139520	-0.077542	-0.139520	-0.167202	0.504573	0.589849	-1.131102	-0.155320	-0.139520	
-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.152920	0.607988	-0.169848	-0.474212	-0.139520	-0.139520	
-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	-0.197041	0.538170	0.735316	-1.005415	-0.143909	-0.139520	-0.139520	
-0.139520	-0.139520	-0.139520	-0.139520	-0.119753	0.313683	0.488740	-0.386077	-0.368992	-0.139520	-0.139520	-0.139520	
-0.139520	-0.139520	-0.139520	-0.139520	-0.169631	0.488275	0.262141	-0.847334	-0.139520	-0.139520	-0.139520	-0.139520	
-0.139520	-0.139520	-0.139520	-0.155479	0.442777	0.425235	-1.074443	-0.208331	-0.139520	-0.139520	-0.139520	-0.139520	
-0.139520	-0.139520	-0.139520	0.151582	0.765769	0.291507	-0.870578	-0.139520	-0.139520	-0.139520	-0.139520	-0.139520	

-0.143630	-0.143630	-0.143630	-0.143630	-0.143630	-0.143630	-0.143630	-0.143630	-0.143630	-0.143630	-0.143630	-0.143630	
-0.143630	0.127053	0.523841	0.638449	0.388102	-0.015991	-0.143630	-0.143630	-0.143630	-0.143630	-0.143630	-0.143630	
-0.143630	-0.007909	0.546360	1.311419	1.367570	1.224664	1.037724	1.037724	1.033478	0.976736	0.532030	-0.143630	
-0.143630	0.385500	0.850804	0.761823	0.472432	0.144817	0.034998	0.191281	0.330559	0.568115	0.408876	-0.143630	
-0.143630	0.315992	0.633997	0.563270	0.800858	0.983059	0.969434	1.130455	1.116720	1.181333	0.153839	-0.143630	
-0.143630	-0.143630	-0.143630	-0.129816	-0.061009	-0.066260	0.084579	0.603236	1.359249	0.646764	-0.106266	-0.143630	
-0.143630	-0.143630	-0.143630	-0.143630	-0.143630	-0.017194	0.092893	1.299971	1.395739	0.083935	-0.106664	-0.143630	
-0.143630	-0.143630	-0.143630	-0.143630	-0.122631	0.038131	0.690449	1.372025	0.628253	-0.076656	-0.143630	-0.143630	
-0.143630	-0.143630	-0.143630	-0.143630	0.056027	0.135238	1.465049	1.379475	-0.066607	-0.125724	-0.143630	-0.143630	
-0.143630	-0.143630	-0.143630	-0.040797	0.138279	1.145787	1.726800	0.366011	-0.083360	-0.143630	-0.143630	-0.143630	
-0.143630	-0.143630	-0.143630	0.011277	0.565036	1.678085	1.299428	-0.068603	-0.132825	-0.143630	-0.143630	-0.143630	
-0.143630	-0.143630	-0.143630	-0.112055	0.583731	1.221382	0.288029	-0.101630	-0.143630	-0.143630	-0.143630	-0.143630	

-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	
-0.140760	-0.140760	-0.109556	0.254109	0.198432	-0.058643	-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	
-0.140760	-0.075097	0.003577	0.026556	0.088586	0.120432	0.093469	0.093469	0.332205	0.383697	0.035870	-0.140760	
-0.140760	0.245625	0.279957	0.049848	0.033905	-0.055799	-0.122253	-0.171391	-0.050784	0.010308	-0.187419	-0.140760	
-0.140760	-0.004661	-0.113242	0.064702	0.188895	0.129265	-0.044592	0.094830	0.615419	0.114203	-0.157049	-0.140760	
-0.140760	-0.140760	-0.140760	-0.133822	-0.126405	-0.123350	-0.204501	0.724196	0.677349	-0.422708	-0.073939	-0.140760	
-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	0.212853	0.662372	0.110106	-0.025182	-0.104254	-0.140760	
-0.140760	-0.140760	-0.140760	-0.140760	-0.140760	-0.264325	0.730695	0.549469	-0.374917	-0.054463	-0.140760	-0.140760	
-0.140760	-0.140760	-0.140760	-0.140760	-0.145703	0.487173	0.769439	-0.063615	-0.056655	-0.092638	-0.140760	-0.140760	
-0.140760	-0.140760	-0.140760	-0.140760	0.041582	0.878287	0.395323	-0.245186	-0.044110	-0.140760	-0.140760	-0.140760	
-0.140760	-0.140760	-0.140760	-0.241259	0.492041	0.641556	-0.235421	-0.055356	-0.111721	-0.140760	-0.140760	-0.140760	
-0.140760	-0.140760	-0.140760	0.387492	0.680926	0.187709	-0.356038	-0.139930	-0.140760	-0.140760	-0.140760	-0.140760	

0.287510	0.287510	0.287510	0.287510	0.287510	0.287510	0.287510	0.287510	0.287510	0.287510	0.287510	0.287510	
0.287510	0.287510	0.287510	0.464613	0.473039	0.356919	0.287510	0.287510	0.287510	0.287510	0.287510	0.287510	
0.287510	0.155362	-0.022561	0.362448	0.466981	0.376658	0.245601	0.280979	0.424825	0.856572	0.729699	0.287510	
0.287510	0.519786	0.478409	-0.052964	0.049631	0.174340	0.136476	0.230795	-0.004405	0.650955	0.793325	0.287510	
0.287510	0.203442	-0.139142	-0.347722	-0.799649	-0.865609	-0.749256	-1.178681	-0.570271	0.155838	0.517558	0.287510	
0.287510	0.287510	0.287510	0.287510	0.287510	0.287510	0.127451	-0.003598	-0.286760	0.336000	0.494095	0.287510	
0.287510	0.287510	0.287510	0.287510	0.287510	0.287510	0.034140	-0.078767	-0.338784	0.487636	0.347504	0.287510	
0.287510	0.287510	0.287510	0.287510	0.287510	0.209778	-0.049102	-0.346993	0.447303	0.485444	0.287510	0.287510	
0.287510	0.287510	0.287510	0.287510	0.284401	-0.022961	0.082070	-0.241536	0.487594	0.294584	0.287510	0.287510	
0.287510	0.287510	0.287510	0.287510	0.022878	0.078432	-0.502851	0.407886	0.464972	0.287510	0.287510	0.287510	
0.287510	0.287510	0.287510	0.224288	-0.141013	-0.262192	0.539703	0.469598	0.291779	0.287510	0.287510	0.287510	
0.287510	0.287510	0.287510	0.294256	-0.115780	-0.740659	0.613603	0.396394	0.287510	0.287510	0.287510	0.287510	

-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	
-0.115020	-0.115020	0.010407	0.048953	-0.044324	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	
-0.115020	0.509857	0.562649	-0.069111	-0.257450	-0.061640	0.034171	0.049833	0.103111	0.079208	-0.115108	-0.115020	
-0.115020	0.530222	0.982458	0.216013	0.023130	-0.112872	-0.081732	-0.078012	0.385161	-0.451682	-0.371504	-0.115020	
-0.115020	0.466011	0.880594	0.463530	0.581826	0.390016	0.395253	0.926363	1.164340	-0.508558	-0.333852	-0.115020	
-0.115020	-0.115020	-0.115020	-0.099451	-0.015812	0.017322	0.230842	1.184135	1.235003	-0.849502	-0.125545	-0.115020	
-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	0.850325	1.341868	0.484270	-0.372693	-0.115020	-0.115020	
-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	0.297492	1.247237	1.279657	-0.940670	-0.117944	-0.115020	-0.115020	
-0.115020	-0.115020	-0.115020	-0.115020	0.077327	0.991804	1.082669	0.172499	-0.287570	-0.115020	-0.115020	-0.115020	
-0.115020	-0.115020	-0.115020	-0.115020	0.591969	1.168328	0.880108	-0.762293	-0.115020	-0.115020	-0.115020	-0.115020	
-0.115020	-0.115020	-0.115020	0.215891	1.333054	1.314158	-0.423176	-0.161206	-0.115020	-0.115020	-0.115020	-0.115020	
-0.115020	-0.115020	-0.115020	0.718408	1.723657	0.999636	-0.852530	-0.115020	-0.115020	-0.115020	-0.115020	-0.115020	

0.028814	0.028814	0.028814	0.028814	0.028814	0.028814	0.028814	0.028814	0.028814	0.028814	0.028814	0.028814	
0.028814	0.112212	0.481994	0.792188	0.630798	0.190234	0.028814	0.028814	0.028814	0.028814	0.028814	0.028814	
0.028814	-0.062120	0.314817	1.621722	1.719166	1.388845	1.177760	1.217542	1.373606	1.571574	1.090494	0.028814	
0.028814	0.508450	0.644759	0.085198	-0.060832	-0.088249	-0.023880	0.120354	0.291036	1.343428	1.195049	0.028814	
0.028814	0.379621	0.384704	0.084775	0.202881	-0.018794	0.026398	-0.099820	1.030331	0.909508	0.045048	0.028814	
0.028814	0.028814	0.028814	0.033748	0.094024	0.098403	0.009748	0.566349	1.515380	0.679329	0.010359	0.028814	
0.028814	0.028814	0.028814	0.028814	0.028814	0.028814	0.017868	1.221197	1.274912	-0.215770	0.028814	0.028814	
0.028814	0.028814	0.028814	0.028814	0.028814	0.023451	0.727566	1.593697	0.535918	0.023687	0.028814	0.028814	
0.028814	0.028814	0.028814	0.028814	0.028599	0.068222	1.731429	1.448454	-0.157650	0.028814	0.028814	0.028814	
0.028814	0.028814	0.028814	0.028814	0.135264	1.460603	1.552631	0.071440	0.028814	0.028814	0.028814	0.028814	
0.028814	0.028814	0.028814	0.024452	0.395936	1.672513	1.268287	-0.050131	0.028814	0.028814	0.028814	0.028814	
0.028814	0.028814	0.028814	-0.031418	0.589557	0.952142	0.208548	0.028814	0.028814	0.028814	0.028814	0.028814	

0.146220	0.146220	0.146220	0.146220	0.146220	0.146220	0.146220	0.146220	0.146220	0.146220	0.146220	0.146220	
0.146220	0.146220	0.157376	0.248208	0.168401	0.146220	0.146220	0.146220	0.146220	0.146220	0.146220	0.146220	
0.146220	0.034052	0.033113	-0.138875	-0.163616	-0.074535	-0.017654	-0.017654	0.232044	0.323631	0.106296	0.146220	
0.146220	0.175698	0.521600	0.546891	0.491445	0.417104	0.473087	0.327739	0.649842	0.751565	0.137943	0.146220	
0.146220	0.368866	0.391697	0.462945	0.480766	0.500628	0.433170	-0.044114	0.546332	0.363570	0.105018	0.146220	
0.146220	0.146220	0.146220	0.158963	0.205582	0.237854	0.175135	0.330084	0.579626	0.154098	0.173146	0.146220	
0.146220	0.146220	0.146220	0.146220	0.146220	0.146220	-0.190809	0.676534	0.510495	0.166635	0.161917	0.146220	
0.146220	0.146220	0.146220	0.146220	0.146220	0.024114	0.396628	0.507928	0.075350	0.163111	0.146220	0.146220	
0.146220	0.146220	0.146220	0.146220	0.141336	0.062711	0.425845	0.415548	0.151546	0.166912	0.146220	0.146220	
0.146220	0.146220	0.146220	0.146220	-0.235472	0.534195	0.525455	0.153204	0.168843	0.146220	0.146220	0.146220	
0.146220	0.146220	0.146220	0.046907	-0.082048	0.765369	0.361362	0.172645	0.158707	0.146220	0.146220	0.146220	
0.146220	0.146220	0.146220	0.147668	0.554403	0.609271	0.331767	0.154612	0.146220	0.146220	0.146220	0.146220	

-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	
-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	
-0.138980	-0.025058	-0.217181	-0.729203	-1.013048	-0.833741	-0.794637	-0.794637	-0.703855	-0.223721	-0.151784	-0.138980	
-0.138980	0.233411	0.293691	-0.434550	-0.213013	-0.263646	-0.322718	-0.440115	-0.859250	-0.922281	-0.333857	-0.138980	
-0.138980	-0.075029	-0.219132	-0.302584	-0.335725	-0.555814	-0.468882	-0.740685	-0.798402	-1.094802	-0.044611	-0.138980	
-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.199535	-0.238671	-0.299856	-0.460902	-0.113495	-0.138980	
-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.195781	-0.292412	-1.230109	-0.045460	-0.097132	-0.138980	
-0.138980	-0.138980	-0.138980	-0.138980	-0.138980	-0.165345	-0.272342	-0.401981	-0.296287	-0.040748	-0.138980	-0.138980	
-0.138980	-0.138980	-0.138980	-0.138980	-0.140035	-0.323096	-0.210275	-1.169373	-0.035530	-0.138980	-0.138980	-0.138980	
-0.138980	-0.138980	-0.138980	-0.138980	-0.269094	-0.121138	-0.593457	-0.107063	-0.027807	-0.138980	-0.138980	-0.138980	
-0.138980	-0.138980	-0.138980	-0.160423	-0.256574	-0.429645	-0.818794	-0.101569	-0.138980	-0.138980	-0.138980	-0.138980	
-0.138980	-0.138980	-0.138980	0.291732	0.357644	-1.245219	-0.271314	-0.128886	-0.138980	-0.138980	-0.138980	-0.138980	

-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	
-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	
-0.169020	0.382504	0.641662	-0.175362	-0.500371	-0.510875	-0.418598	-0.420427	-0.308259	-0.349940	-0.196170	-0.169020	
-0.169020	0.749292	0.880064	0.439887	0.371255	0.116250	0.109556	0.114517	0.302070	-0.710053	-0.472260	-0.169020	
-0.169020	0.429568	0.877945	0.801597	0.878696	0.679548	0.644174	1.271855	1.628482	-0.512767	-0.383491	-0.169020	
-0.169020	-0.169020	-0.169020	-0.141843	-0.061271	0.026525	0.207571	1.484799	1.164242	-0.724322	-0.184343	-0.169020	
-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	0.983392	1.448000	0.011196	-0.370924	-0.169020	-0.169020	
-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	0.271145	1.358454	1.056700	-0.644188	-0.173276	-0.169020	-0.169020	
-0.169020	-0.169020	-0.169020	-0.169020	-0.021592	1.185982	1.232277	-0.351109	-0.366852	-0.169020	-0.169020	-0.169020	
-0.169020	-0.169020	-0.169020	-0.169020	0.563616	1.350102	0.645421	-0.457593	-0.169020	-0.169020	-0.169020	-0.169020	
-0.169020	-0.169020	-0.169020	0.192797	1.587834	1.270488	-0.797538	-0.235319	-0.169020	-0.169020	-0.169020	-0.169020	
-0.169020	-0.169020	-0.169020	0.961501	1.807422	0.450776	-0.810563	-0.169020	-0.169020	-0.169020	-0.169020	-0.169020	

-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	
-0.098635	-0.098635	0.089027	0.375755	0.298719	0.010774	-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	
-0.098635	-0.356641	0.034977	1.001192	1.018124	0.676367	0.625219	0.664477	0.964171	1.201987	0.589245	-0.098635	
-0.098635	0.243903	0.470488	0.297832	0.295846	0.266743	0.306078	0.351283	0.378273	1.052415	0.688921	-0.098635	
-0.098635	0.030751	-0.190890	-0.200625	-0.027814	0.009839	-0.022172	-0.349524	0.934582	1.021592	-0.064283	-0.098635	
-0.098635	-0.098635	-0.098635	-0.085071	-0.060455	-0.098635	-0.207807	0.721917	1.384382	0.475145	-0.067524	-0.098635	
-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	-0.200595	1.176818	1.068307	-0.080181	-0.080060	-0.098635	
-0.098635	-0.098635	-0.098635	-0.098635	-0.098635	-0.160085	0.704899	1.306080	0.319074	-0.067321	-0.098635	-0.098635	
-0.098635	-0.098635	-0.098635	-0.098635	-0.101093	0.130775	1.476882	1.159211	-0.064988	-0.074150	-0.098635	-0.098635	
-0.098635	-0.098635	-0.098635	-0.098635	-0.238381	1.367856	1.356918	-0.158732	-0.055075	-0.098635	-0.098635	-0.098635	
-0.098635	-0.098635	-0.098635	-0.148614	0.398229	1.425518	0.780460	-0.064135	-0.083860	-0.098635	-0.098635	-0.098635	
-0.098635	-0.098635	-0.098635	-0.160144	0.579419	0.919594	0.307759	-0.083430	-0.098635	-0.098635	-0.098635	-0.098635	

-0.010352	-0.010352	-0.010352	-0.010352	-0.010352	-0.010352	-0.010352	-0.010352	-0.010352	-0.010352	-0.010352	-0.010352	
-0.010352	-0.010352	0.394335	0.487865	0.200976	-0.003504	-0.010352	-0.010352	-0.010352	-0.010352	-0.010352	-0.010352	
-0.010352	0.245101	0.857636	0.700543	0.757156	0.708836	0.662438	0.646207	0.565205	0.410358	-0.054411	-0.010352	
-0.010352	-0.037378	-0.183232	0.128546	0.553200	0.594532	0.630894	0.563412	0.884701	1.050368	-0.004258	-0.010352	
